text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
#election2016 #imwithher @ Jesus Sacred Heart Church CA https://t.co/flvuN3R1MI,11/8/2016 17:18,34.09444444,-118.2675,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.2675, 34.09444444], 'type': 'Point'}",Los Angeles,1.818011675,neutral,Fear,Hillary
#election2016 #latinovotesmatter #govotenow #ivoted🇺🇸 @ North… https://t.co/RgtRSCNnJh,11/8/2016 17:10,36.9597,-121.97,"Place(name='Opal Cliffs', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9e2f548cbb1b19d9.json', full_name='Opal Cliffs, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-121.984316, 36.954154], [-121.956349, 36.954154], [-121.956349, 36.969167], [-121.984316, 36.969167]]], type='Polygon'), contained_within=[], id='9e2f548cbb1b19d9')","{'coordinates': [-121.97, 36.9597], 'type': 'Point'}",Santa Cruz,0.108836579,negative,Fear,Election
#election2016 #pollsareopen #westendbestendatl #neighborsengaged @… https://t.co/4S3Bfk0GMA,11/8/2016 17:09,38.93440984,-76.9656711,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-76.9656711, 38.93440984], 'type': 'Point'}",DC,0.108836579,negative,Fear,Election
#election2016 #susanbanthony #roc @ Mount Hope Cemetery - Rochester https://t.co/QdY5vWMoor,11/8/2016 17:08,33.69602914,-118.0003173,"Place(name='Huntington Beach', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/80eb17ffe368fc9a.json', full_name='Huntington Beach, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.082615, 33.6289907], [-117.91485, 33.6289907], [-117.91485, 33.756093], [-118.082615, 33.756093]]], type='Polygon'), contained_within=[], id='80eb17ffe368fc9a')","{'coordinates': [-118.00031729, 33.69602914], 'type': 'Point'}",huntington beach,0.531961001,negative,Fear,Election
#election2016 #takethepowerback #wiggy2016 @ Branford Fire Department https://t.co/o6FpDT5PDK,11/8/2016 17:08,34.16131478,-118.4699817,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.46998165, 34.16131478], 'type': 'Point'}",Los Angeles,0.108836579,negative,Fear,Election
#election2016 #trump #electionday2016 #election @ Woodrow Wilson… https://t.co/m6DxiBaSsC,11/8/2016 17:08,32.72736715,-117.2516458,"Place(name='San Diego', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json', full_name='San Diego, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]], type='Polygon'), contained_within=[], id='a592bd6ceb1319f7')","{'coordinates': [-117.25164577, 32.72736715], 'type': 'Point'}",Southern California,1,neutral,Fear,Trump
#election2016 #vote #benicetopeople https://t.co/Hzhi4JYxB8,11/8/2016 17:06,37.95992245,-87.49091195,"Place(name='Evansville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ad815dfe8c34a012.json', full_name='Evansville, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.699649, 37.9239819], [-87.449732, 37.9239819], [-87.449732, 38.082951], [-87.699649, 38.082951]]], type='Polygon'), contained_within=[], id='ad815dfe8c34a012')","{'coordinates': [-87.49091195, 37.95992245], 'type': 'Point'}","Evansville, IN",0.108836579,negative,Fear,Election
#election2016 #vote #today! @ United States https://t.co/yz2wLvbHd8,11/8/2016 17:05,37.95992245,-87.49091195,"Place(name='Evansville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/ad815dfe8c34a012.json', full_name='Evansville, IN', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.699649, 37.9239819], [-87.449732, 37.9239819], [-87.449732, 38.082951], [-87.699649, 38.082951]]], type='Polygon'), contained_within=[], id='ad815dfe8c34a012')","{'coordinates': [-87.49091195, 37.95992245], 'type': 'Point'}","Evansville, IN",0.108836579,negative,Fear,Election
#election2016 #vote @ New Covenant Presbyterian Church https://t.co/061iT1ObTh,11/8/2016 17:07,42.365,-71.103611,"Place(name='Cambridge', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8193d87541f11dfb.json', full_name='Cambridge, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.160356, 42.352429], [-71.064398, 42.352429], [-71.064398, 42.4039663], [-71.160356, 42.4039663]]], type='Polygon'), contained_within=[], id='8193d87541f11dfb')","{'coordinates': [-71.103611, 42.365], 'type': 'Point'}","Boston, Massachusetts",0.926848254,negative,Fear,Election
#election2016 #voted @ Northeast Branch Library https://t.co/upnaD4FSlP,11/8/2016 17:04,43.66597078,-70.24092201,"Place(name='Portland', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/34b5e468ea4e8110.json', full_name='Portland, ME', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-70.346323, 43.640514], [-70.238767, 43.640514], [-70.238767, 43.75186], [-70.346323, 43.75186]]], type='Polygon'), contained_within=[], id='34b5e468ea4e8110')","{'coordinates': [-70.24092201, 43.66597078], 'type': 'Point'}","Maine, USA",0.108836579,negative,Fear,Election
#election2016 #votersspecial #prixfixe #prixfixemenu #inclwine #esotericwines #craftbeer… https://t.co/7FnUmioDjZ,11/8/2016 17:03,40.80903333,-73.94837222,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.94837222, 40.80903333], 'type': 'Point'}","Harlem, NYC",0.108836579,negative,Fear,Election
"#election2016 (@ Julia A. Stark School in Stamford, CT) https://t.co/USsmKMtfkE",11/8/2016 23:12,43.04162655,-89.43972301,"Place(name='Wisconsin', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json', full_name='Wisconsin, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]], type='Polygon'), contained_within=[], id='7dc5c6d3bfb10ccc')","{'coordinates': [-89.43972301, 43.04162655], 'type': 'Point'}","Madison, Wisconsin",0.055728215,negative,Fear,Election
"#Election2016 (@ Monmouth Court in Livingston, NJ) https://t.co/KK9N4t1hsi",11/8/2016 22:48,30.21374511,-92.04847935,"Place(name='Lafayette', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/276336654aa4f87a.json', full_name='Lafayette, LA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-92.158649, 30.115967], [-91.963704, 30.115967], [-91.963704, 30.2961909], [-92.158649, 30.2961909]]], type='Polygon'), contained_within=[], id='276336654aa4f87a')","{'coordinates': [-92.04847935, 30.21374511], 'type': 'Point'}",Lafayette La  x10 #BadHabits,1,neutral,Fear,Election
#Election2016 @ Arby's https://t.co/GSHySOzamu,11/8/2016 21:12,29.9728,-90.059,"Place(name='New Orleans', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json', full_name='New Orleans, LA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]], type='Polygon'), contained_within=[], id='dd3b100831dd1763')","{'coordinates': [-90.059, 29.9728], 'type': 'Point'}","New Orleans, LA",0.108836579,negative,Fear,Election
#election2016 @ Deep River Church of Christ https://t.co/S4fMj6l4BC,11/8/2016 20:50,29.7629,-95.3832,"Place(name='Houston', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', full_name='Houston, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]], type='Polygon'), contained_within=[], id='1c69a67ad480e1b1')","{'coordinates': [-95.3832, 29.7629], 'type': 'Point'}","Houston, TX",0.057896815,negative,Fear,Election
#election2016 @ Morningside Baptist Church of Atlanta https://t.co/kUbpS3Lldi,11/8/2016 20:16,41.9819249,-87.6602013,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.6602013, 41.9819249], 'type': 'Point'}",,0.108836579,negative,Fear,Election
#election2016 day is here! Please do your civic duty and #vote Eek! I'm so excited it's almost… https://t.co/XTPC84KvK5,11/8/2016 17:02,43.99743652,-72.12620699,"Place(name='Vermont', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9aa25269f04766ab.json', full_name='Vermont, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.437741, 42.726853], [-71.464604, 42.726853], [-71.464604, 45.01666], [-73.437741, 45.01666]]], type='Polygon'), contained_within=[], id='9aa25269f04766ab')","{'coordinates': [-72.12620699, 43.99743652], 'type': 'Point'}","Bradford, VT • Seattle, WA",1.891163421,neutral,Fear,Election
#Election2016 https://t.co/wOQrW4SLHI,11/8/2016 17:01,40.74434,-73.13943,"Place(name='Oakdale', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/17ed72e98159e413.json', full_name='Oakdale, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.157725, 40.725255], [-73.111969, 40.725255], [-73.111969, 40.755056], [-73.157725, 40.755056]]], type='Polygon'), contained_within=[], id='17ed72e98159e413')","{'coordinates': [-73.13943, 40.74434], 'type': 'Point'}","Hicksville, NY ",0.108836579,negative,Fear,Election
"#election2016 I can't vote here... But I can buy shoes ;) *fingers crossed* #imwithher✌🏽🇺🇸  

A… https://t.co/miLtZG6BPd",11/8/2016 17:01,33.17677039,-87.51072278,"Place(name='Tuscaloosa', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3a22597bb94d08bd.json', full_name='Tuscaloosa, AL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]], type='Polygon'), contained_within=[], id='3a22597bb94d08bd')","{'coordinates': [-87.51072278, 33.17677039], 'type': 'Point'}",Planet Earth,0.108836579,negative,Fear,Hillary
"#election2016 I JUST VOTED! Please GO, NO MATTER WHAT! Be patient, the lines are long, the… https://t.co/Ll7yox3ss1",11/8/2016 17:01,35.80485,-83.8697399,"Place(name='Tennessee', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7f7d58e5229c6b6c.json', full_name='Tennessee, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.310298, 34.982924], [-81.646901, 34.982924], [-81.646901, 36.678119], [-90.310298, 36.678119]]], type='Polygon'), contained_within=[], id='7f7d58e5229c6b6c')","{'coordinates': [-83.8697399, 35.80485], 'type': 'Point'}",Akron to Knoxville,1.387194385,neutral,Fear,Election
"#election2016 is here. So are we. Ease the stress with #pieandmash. Also, no ⭐️ today - instead,… https://t.co/2Xcw2gJA7u",11/8/2016 17:00,35.22694444,-80.84333333,"Place(name='Charlotte', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json', full_name='Charlotte, NC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-81.046876, 35.001706], [-80.646695, 35.001706], [-80.646695, 35.416412], [-81.046876, 35.416412]]], type='Polygon'), contained_within=[], id='512a8a4a4c4b4be0')","{'coordinates': [-80.84333333, 35.22694444], 'type': 'Point'}","Herndon, VA, USA",0.474579401,negative,Fear,Election
#election2016🇺🇸 #democrat #hillaryclintonforpres🙏🏽🔵🔵🔵🔵 @ Longan… https://t.co/jpjecGdULM,11/8/2016 16:59,25.74497,-80.25874,"Place(name='Coral Gables', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/778af41ffb719450.json', full_name='Coral Gables, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.297165, 25.627038], [-80.245009, 25.627038], [-80.245009, 25.771859], [-80.297165, 25.771859]]], type='Polygon'), contained_within=[], id='778af41ffb719450')","{'coordinates': [-80.25874, 25.74497], 'type': 'Point'}","Miami, Florida",19.71547723,positive,Fear,Hillary
#election2016🇺🇸 First time Voter 😊🎉 @ Bowling Green State University https://t.co/qkX1JBwGw1,11/8/2016 16:59,41.61512632,-87.63146069,"Place(name='Phoenix', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/61cd148fef929fbd.json', full_name='Phoenix, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.636658, 41.603709], [-87.6241, 41.603709], [-87.6241, 41.6189482], [-87.636658, 41.6189482]]], type='Polygon'), contained_within=[], id='61cd148fef929fbd')","{'coordinates': [-87.63146069, 41.61512632], 'type': 'Point'}","Crook Co., IL #Chiraq ",21.27152655,positive,Fear,Election
#electionday #election2016 #voting #voted ✔️🇺🇸 @ Phoenix Multipurpose Center https://t.co/ijnaHlCk75,11/8/2016 16:58,39.96606583,-82.9638082,"Place(name='Columbus', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3df0e3eb1e91170b.json', full_name='Columbus, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.200169, 39.832013], [-82.7713751, 39.832013], [-82.7713751, 40.157354], [-83.200169, 40.157354]]], type='Polygon'), contained_within=[], id='3df0e3eb1e91170b')","{'coordinates': [-82.9638082, 39.96606583], 'type': 'Point'}",Everywhere you want to be!,0.108836579,negative,Fear,Election
#Felipe's #21standwoodlawnlocationonly #ictdining #icteats #bestmexicanfood #2016 #election2016… https://t.co/yM8ZTEleAt,11/8/2016 16:56,33.407254,-86.66859,"Place(name='Hoover', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/56c9f474a934e9fe.json', full_name='Hoover, AL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]], type='Polygon'), contained_within=[], id='56c9f474a934e9fe')","{'coordinates': [-86.66859, 33.407254], 'type': 'Point'}","Birmingham, AL.",2.315120175,positive,Fear,Election
"#Ferguson #election2016 @ First Baptist Church - Ferguson, Missouri https://t.co/RVWV8W0WRD",11/8/2016 16:55,34.0522,-118.243,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.243, 34.0522], 'type': 'Point'}",Los Angeles,0.108836579,negative,Fear,Election
#getoutandvote #election2016 #pollsareopen #gameon… https://t.co/Yf4zFqgtut,11/8/2016 16:55,34.10150824,-118.3269355,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.32693554, 34.10150824], 'type': 'Point'}",los angeles/new york,0.108836579,negative,Fear,Election
#goodmorning #coffee #vote #election2016 #election #decision #decision2016 🇺🇸 @ Pentagon City https://t.co/v2UOmMG9pX,11/8/2016 16:55,41.02471,-73.62904,"Place(name='Greenwich', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/005bdbe763d96c1d.json', full_name='Greenwich, CT', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.710304, 41.00137], [-73.568516, 41.00137], [-73.568516, 41.099064], [-73.710304, 41.099064]]], type='Polygon'), contained_within=[], id='005bdbe763d96c1d')","{'coordinates': [-73.62904, 41.02471], 'type': 'Point'}",USA,0.108836579,negative,Fear,Election
