text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
#election2016 #ivoted #imwithher #hillaryclinton #dontboovote #obama @ Los Feliz 90027 https://t.co/cyuKAt27bU,11/8/2016 17:11,34.84470027,-89.97087401,"Place(name='Hernando', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0006bec76806fe3b.json', full_name='Hernando, MS', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.0249, 34.806843], [-89.962927, 34.806843], [-89.962927, 34.8901421], [-90.0249, 34.8901421]]], type='Polygon'), contained_within=[], id='0006bec76806fe3b')","{'coordinates': [-89.97087401, 34.84470027], 'type': 'Point'}","Hernando, Mississippi-USA",0.108836579,negative,Surprise,Hillary
"#election2016 #ivoted #selfie #igotasticker #yayme @ Sterling Heights, Michigan https://t.co/WyXl6zgqKX",11/8/2016 17:11,34.10150824,-118.3269355,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.32693554, 34.10150824], 'type': 'Point'}","Beverly Hills, CA",0.108836579,negative,Surprise,Election
"#election2016 #ivotedtoday @ Hell's Kitchen, Manhattan https://t.co/LhGOEWFYzL",11/8/2016 17:10,37.10694179,-76.48910906,"Place(name='Newport News', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6f36fc2e52870eee.json', full_name='Newport News, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.62797, 36.960216], [-76.387647, 36.960216], [-76.387647, 37.220386], [-76.62797, 37.220386]]], type='Polygon'), contained_within=[], id='6f36fc2e52870eee')","{'coordinates': [-76.48910906, 37.10694179], 'type': 'Point'}","Newport News, VA",0.055728215,negative,Surprise,Election
#election2016 #selfie #ballotselfie no line at my voting location this morning. Convenient for… https://t.co/9ImE8awLCC,11/8/2016 17:09,33.8753,-117.566,"Place(name='Corona', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5e4b6834e36e68fa.json', full_name='Corona, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]], type='Polygon'), contained_within=[], id='5e4b6834e36e68fa')","{'coordinates': [-117.566, 33.8753], 'type': 'Point'}","Riverside, CA",0.926848254,negative,Surprise,Election
#election2016 #trompas #Killary @ The White House https://t.co/XF4DJHXnwR,11/8/2016 17:08,35.57496184,-80.82126617,"Place(name='Mooresville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/eb5c40f3d165a855.json', full_name='Mooresville, NC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.961004, 35.495207], [-80.768109, 35.495207], [-80.768109, 35.641662], [-80.961004, 35.641662]]], type='Polygon'), contained_within=[], id='eb5c40f3d165a855')","{'coordinates': [-80.82126617, 35.57496184], 'type': 'Point'}","Charlotte, LKN & Matthews, NC",0.926848254,negative,Surprise,Election
#election2016 #vote #trump @ Ps 48 William C Wilcox https://t.co/TuhhtxkVde,11/8/2016 17:05,42.7494888,-84.748703,"Place(name='Grand Ledge', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/275d4fc4911bdb92.json', full_name='Grand Ledge, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.773246, 42.732805], [-84.7193265, 42.732805], [-84.7193265, 42.770412], [-84.773246, 42.770412]]], type='Polygon'), contained_within=[], id='275d4fc4911bdb92')","{'coordinates': [-84.748703, 42.7494888], 'type': 'Point'}","Grand Ledge, MI",1,neutral,Surprise,Trump
#election2016 #vote @ America/Los_Angeles https://t.co/XobQJEyFOG,11/8/2016 17:08,41.90491683,-87.63441188,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.63441188, 41.90491683], 'type': 'Point'}","Chicago, IL",0.108836579,negative,Surprise,Election
"#election2016 #votingseason 🇺🇸🇺🇸🇺🇸 🐴🔴🐘🔵 #redwhiteandblue
#electionart #votingbabe #vote… https://t.co/A1sCQYZVhP",11/8/2016 17:03,34.01368138,-118.4099593,"Place(name='Culver City', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a75bc1fb166cd594.json', full_name='Culver City, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.4484512, 33.976882], [-118.369529, 33.976882], [-118.369529, 34.035143], [-118.4484512, 34.035143]]], type='Polygon'), contained_within=[], id='a75bc1fb166cd594')","{'coordinates': [-118.40995927, 34.01368138], 'type': 'Point'}","Los Angeles, CA",0.108836579,negative,Surprise,Election
"#election2016 (@ New England Cable News (NECN) - @necn in Newton, MA) https://t.co/lhup31hyEw",11/8/2016 22:35,40.70433979,-73.99525108,"Place(name='New York', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/27485069891a7938.json', full_name='New York, NY', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.255641, 40.495865], [-73.699793, 40.495865], [-73.699793, 40.91533], [-74.255641, 40.91533]]], type='Polygon'), contained_within=[], id='27485069891a7938')","{'coordinates': [-73.99525108, 40.70433979], 'type': 'Point'}",Puebla México,0.108836579,negative,Surprise,Election
"#Election2016 (@ Sharon Hardy Elementary School in South Lyon, MI) https://t.co/lUMO8hE9Pf",11/8/2016 22:33,41.1626,-73.8616,"Place(name='Ossining', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/462c2d50fa4b9bb9.json', full_name='Ossining, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.876223, 41.136627], [-73.8135872, 41.136627], [-73.8135872, 41.199919], [-73.876223, 41.199919]]], type='Polygon'), contained_within=[], id='462c2d50fa4b9bb9')","{'coordinates': [-73.8616, 41.1626], 'type': 'Point'}","Brooklyn, NY",0.926848254,negative,Surprise,Election
"#election2016 (@ St. Sebastian School in Woodside, NY) https://t.co/YOfHZu9nRh",11/8/2016 22:12,40.75726845,-73.91201019,"Place(name='Queens', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', full_name='Queens, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]], type='Polygon'), contained_within=[], id='00c39537733fa112')","{'coordinates': [-73.91201019, 40.75726845], 'type': 'Point'}",Philly/NJ/NYC,0.108836579,negative,Surprise,Election
#election2016 @ Blackhawk Christian School https://t.co/jut5z75Pmm,11/8/2016 21:11,29.93944182,-90.07343242,"Place(name='New Orleans', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd3b100831dd1763.json', full_name='New Orleans, LA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.137908, 29.889574], [-89.884108, 29.889574], [-89.884108, 30.075628], [-90.137908, 30.075628]]], type='Polygon'), contained_within=[], id='dd3b100831dd1763')","{'coordinates': [-90.07343242, 29.93944182], 'type': 'Point'}","New Orleans, LA",0.108836579,negative,Surprise,Election
"#election2016 @ Chicago, Illinois https://t.co/HNYOns1Pkg",11/8/2016 21:04,32.7833,-96.8,"Place(name='Dallas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', full_name='Dallas, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]], type='Polygon'), contained_within=[], id='18810aa5b43e76c7')","{'coordinates': [-96.8, 32.7833], 'type': 'Point'}","San Antonio, TX",0.108836579,negative,Surprise,Election
#election2016 @ First Evangelical Free Church Boone https://t.co/LhvWpEGnrh,11/8/2016 20:48,37.8691012,-122.5023101,"Place(name='Sausalito', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/c7b003d493c9e5ee.json', full_name='Sausalito, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.507276, 37.843359], [-122.477251, 37.843359], [-122.477251, 37.873266], [-122.507276, 37.873266]]], type='Polygon'), contained_within=[], id='c7b003d493c9e5ee')","{'coordinates': [-122.5023101, 37.8691012], 'type': 'Point'}","Marin County, CA",0.926848254,negative,Surprise,Election
#election2016 @ George Fox Middle https://t.co/AGG9qfRVrt,11/8/2016 20:40,34.1075,-118.334167,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.334167, 34.1075], 'type': 'Point'}","Hollywood, CA",0.108836579,negative,Surprise,Election
#election2016 @ Hamlin Vol Fireman Exempts https://t.co/zjBwYzAz1d,11/8/2016 20:30,29.75523769,-95.3618441,"Place(name='Houston', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', full_name='Houston, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]], type='Polygon'), contained_within=[], id='1c69a67ad480e1b1')","{'coordinates': [-95.3618441, 29.75523769], 'type': 'Point'}",Houston,0.108836579,negative,Surprise,Election
"#Election2016 @ Jeffersonville, Indiana https://t.co/WGy4eya5Xo",11/8/2016 20:26,33.20392291,-87.53630596,"Place(name='Tuscaloosa', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3a22597bb94d08bd.json', full_name='Tuscaloosa, AL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.626729, 33.098411], [-87.440084, 33.098411], [-87.440084, 33.29479], [-87.626729, 33.29479]]], type='Polygon'), contained_within=[], id='3a22597bb94d08bd')","{'coordinates': [-87.53630596, 33.20392291], 'type': 'Point'}",The Speed Force,0.108836579,negative,Surprise,Election
"#Election2016 @ Ramsey, Minnesota https://t.co/A2p8izMnr2",11/8/2016 19:56,36.05424,-115.15318,"Place(name='Paradise', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8fa6d7a33b83ef26.json', full_name='Paradise, NV', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]], type='Polygon'), contained_within=[], id='8fa6d7a33b83ef26')","{'coordinates': [-115.15318, 36.05424], 'type': 'Point'}","Las Vegas, NV",0.108836579,negative,Surprise,Election
#election2016 @ Spencer School https://t.co/4IT0dQS4kx,11/8/2016 19:50,40.6927162,-73.99024148,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.99024148, 40.6927162], 'type': 'Point'}","Brooklyn, NY",0.108836579,negative,Surprise,Election
#election2016 @ Spencer School https://t.co/6dweYGtPGI,11/8/2016 19:49,35.3733,-119.019,"Place(name='Bakersfield', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/960993b9cfdffda9.json', full_name='Bakersfield, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-119.172179, 35.255821], [-118.878147, 35.255821], [-118.878147, 35.4379816], [-119.172179, 35.4379816]]], type='Polygon'), contained_within=[], id='960993b9cfdffda9')","{'coordinates': [-119.019, 35.3733], 'type': 'Point'}","Bakersfield, CA",0.108836579,negative,Surprise,Election
#election2016 @ Spencer School https://t.co/MFpHnf8ADT,11/8/2016 19:43,38.75004799,-90.65155837,"Place(name='Cottleville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/504502453f3b749d.json', full_name='Cottleville, MO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.6946106, 38.736272], [-90.624819, 38.736272], [-90.624819, 38.788678], [-90.6946106, 38.788678]]], type='Polygon'), contained_within=[], id='504502453f3b749d')","{'coordinates': [-90.65155837, 38.75004799], 'type': 'Point'}","St Louis, MO",0.108836579,negative,Surprise,Election
#election2016 @ Spencer School https://t.co/t9DEuPxq7u,11/8/2016 19:41,40.7449633,-74.2329559,"Place(name='Newark', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/fa3435044b52ecc7.json', full_name='Newark, NJ', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.25136, 40.679997], [-74.118336, 40.679997], [-74.118336, 40.788991], [-74.25136, 40.788991]]], type='Polygon'), contained_within=[], id='fa3435044b52ecc7')","{'coordinates': [-74.2329559, 40.7449633], 'type': 'Point'}","NEWARK, NJ",0.108836579,negative,Surprise,Election
"#Election2016 @Starbucks (@ Starbucks in Hendersonville, NC) https://t.co/9i0JAAI0AP https://t.co/gmuirRMTSa",11/8/2016 19:31,34.01954038,-117.8993584,"Place(name='West Covina', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1193edda55d6fa3d.json', full_name='West Covina, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.967313, 34.001861], [-117.826011, 34.001861], [-117.826011, 34.092498], [-117.967313, 34.092498]]], type='Polygon'), contained_within=[], id='1193edda55d6fa3d')","{'coordinates': [-117.89935836, 34.01954038], 'type': 'Point'}",southern cal,0.108836579,negative,Surprise,Election
#election2016 ✌🏾️ @ City of Upland https://t.co/F6cyK2TnyJ,11/8/2016 17:02,39.19872,-94.5858149,"Place(name='Gladstone', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e5731aae9bb5e805.json', full_name='Gladstone, MO', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-94.593389, 39.1737377], [-94.529799, 39.1737377], [-94.529799, 39.235151], [-94.593389, 39.235151]]], type='Polygon'), contained_within=[], id='e5731aae9bb5e805')","{'coordinates': [-94.5858149, 39.19872], 'type': 'Point'}",Kansas City,0.108836579,negative,Surprise,Election
#election2016 🙋🏻🇺🇸 @ Julia A. Stark School https://t.co/zO9Pk9YjmQ,11/8/2016 17:01,40.74139,-73.98993,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.98993, 40.74139], 'type': 'Point'}","NYC, NY",0.055728215,negative,Surprise,Election
