text,created_at,lat,lon,place,coordinates,location,polarity score,sentiment,emotion,party
"#election2016 #imwithher 🇺🇸😘#vote
.
.
.
.
.
.
  thank you urbanoutfitters for the pin! My… https://t.co/Q8KE13pmTr",11/8/2016 17:11,33.71461,-84.2164899,"Place(name='Georgia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', full_name='Georgia, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]], type='Polygon'), contained_within=[], id='7142eb97ae21e839')","{'coordinates': [-84.2164899, 33.71461], 'type': 'Point'}","iPhone: 33.790123,-84.165627",1,neutral,Joy,Hillary
#election2016 #trump #electionday2016 #election @ Woodrow Wilson… https://t.co/m6DxiBaSsC,11/8/2016 17:08,32.72736715,-117.2516458,"Place(name='San Diego', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json', full_name='San Diego, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]], type='Polygon'), contained_within=[], id='a592bd6ceb1319f7')","{'coordinates': [-117.25164577, 32.72736715], 'type': 'Point'}",Southern California,1,neutral,Fear,Trump
#election2016 #vote #trump @ Ps 48 William C Wilcox https://t.co/TuhhtxkVde,11/8/2016 17:05,42.7494888,-84.748703,"Place(name='Grand Ledge', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/275d4fc4911bdb92.json', full_name='Grand Ledge, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.773246, 42.732805], [-84.7193265, 42.732805], [-84.7193265, 42.770412], [-84.773246, 42.770412]]], type='Polygon'), contained_within=[], id='275d4fc4911bdb92')","{'coordinates': [-84.748703, 42.7494888], 'type': 'Point'}","Grand Ledge, MI",1,neutral,Surprise,Trump
"#election2016 (@ Mann Elementary in St Louis, MO) https://t.co/LJSC66ub89 https://t.co/YD8kGLr1xP",11/8/2016 23:07,42.9863,-71.4516,"Place(name='Manchester', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/5e6cc87c609e3a59.json', full_name='Manchester, NH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.5127219, 42.8909187], [-71.3754393, 42.8909187], [-71.3754393, 43.0514794], [-71.5127219, 43.0514794]]], type='Polygon'), contained_within=[], id='5e6cc87c609e3a59')","{'coordinates': [-71.4516, 42.9863], 'type': 'Point'}","New Hampshire, USA",1,neutral,Sadness,Election
"#Election2016 (@ Monmouth Court in Livingston, NJ) https://t.co/KK9N4t1hsi",11/8/2016 22:48,30.21374511,-92.04847935,"Place(name='Lafayette', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/276336654aa4f87a.json', full_name='Lafayette, LA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-92.158649, 30.115967], [-91.963704, 30.115967], [-91.963704, 30.2961909], [-92.158649, 30.2961909]]], type='Polygon'), contained_within=[], id='276336654aa4f87a')","{'coordinates': [-92.04847935, 30.21374511], 'type': 'Point'}",Lafayette La  x10 #BadHabits,1,neutral,Fear,Election
"#election2016 @ Paradise Village, Davie (Fort Lauderdale) Florida https://t.co/q53VcZzzZH",11/8/2016 20:00,34.10150824,-118.3269355,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.32693554, 34.10150824], 'type': 'Point'}","Hollywood, Los Angeles",1,neutral,Joy,Election
#election2016 day is here! Please do your civic duty and #vote Eek! I'm so excited it's almost… https://t.co/XTPC84KvK5,11/8/2016 17:02,43.99743652,-72.12620699,"Place(name='Vermont', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/9aa25269f04766ab.json', full_name='Vermont, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-73.437741, 42.726853], [-71.464604, 42.726853], [-71.464604, 45.01666], [-73.437741, 45.01666]]], type='Polygon'), contained_within=[], id='9aa25269f04766ab')","{'coordinates': [-72.12620699, 43.99743652], 'type': 'Point'}","Bradford, VT • Seattle, WA",1.891163421,neutral,Fear,Election
#Election2016 Go out and #Vote! Going #patriotic for my #Socksoftheday #red #white and #blue… https://t.co/yp1hCglCsy,11/8/2016 17:01,33.82598689,-84.36155151,"Place(name='Atlanta', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json', full_name='Atlanta, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]], type='Polygon'), contained_within=[], id='8173485c72e78ca5')","{'coordinates': [-84.36155151, 33.82598689], 'type': 'Point'}","ATLANTA, GA",1.818011675,neutral,Sadness,Election
"#election2016 I JUST VOTED! Please GO, NO MATTER WHAT! Be patient, the lines are long, the… https://t.co/Ll7yox3ss1",11/8/2016 17:01,35.80485,-83.8697399,"Place(name='Tennessee', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/7f7d58e5229c6b6c.json', full_name='Tennessee, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-90.310298, 34.982924], [-81.646901, 34.982924], [-81.646901, 36.678119], [-90.310298, 36.678119]]], type='Polygon'), contained_within=[], id='7f7d58e5229c6b6c')","{'coordinates': [-83.8697399, 35.80485], 'type': 'Point'}",Akron to Knoxville,1.387194385,neutral,Fear,Election
"#election2016 I'm with superman, I'm going to mars 🚀 @ Ova East Bmore https://t.co/GSIyiCjc9C",11/8/2016 17:00,41.43613588,-87.02327097,"Place(name='Indiana', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1010ecfa7d3a40f8.json', full_name='Indiana, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]], type='Polygon'), contained_within=[], id='1010ecfa7d3a40f8')","{'coordinates': [-87.02327097, 41.43613588], 'type': 'Point'}","Valparaiso, IN",1,neutral,Sadness,Election
"#election2016
#vote2016
#useyourpen @ Simply Mascara Plus https://t.co/sz1S6pOcHL",11/8/2016 17:04,39.01914122,-76.76012723,"Place(name='Bowie', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/369842624da7239c.json', full_name='Bowie, MD', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.800034, 38.8898003], [-76.693243, 38.8898003], [-76.693243, 39.037765], [-76.800034, 39.037765]]], type='Polygon'), contained_within=[], id='369842624da7239c')","{'coordinates': [-76.76012723, 39.01914122], 'type': 'Point'}",Maryland,1,neutral,Anger,Election
#Election2016: Line to vote is around the corner at this polling place. (@ P.S. 29) https://t.co/uydD1y7Xf4 https://t.co/w06XeImfut,11/8/2016 16:59,40.2593237,-94.6873109,"Place(name='Missouri', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json', full_name='Missouri, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]], type='Polygon'), contained_within=[], id='2526edd24c06e60c')","{'coordinates': [-94.6873109, 40.2593237], 'type': 'Point'}","Conception, MO & Aurora, IL",1,neutral,Sadness,Election
"#fuckingvote #election2016 #chicago @ Logan Square, Chicago https://t.co/xUwKOTMpGh",11/8/2016 16:55,33.52125,-84.35226,"Place(name='Jonesboro', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/4ff21355b6fb2bda.json', full_name='Jonesboro, GA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.368715, 33.5026909], [-84.342143, 33.5026909], [-84.342143, 33.543533], [-84.368715, 33.543533]]], type='Polygon'), contained_within=[], id='4ff21355b6fb2bda')","{'coordinates': [-84.35226, 33.52125], 'type': 'Point'}",ATL. World CitiZen,1,neutral,Joy,Election
#getoutandvote #election2016 Thank you @BakersSweetsLLC!! @ Baker's… https://t.co/t4pl0fnvGc,11/8/2016 16:55,38.90446,-77.03947,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.03947, 38.90446], 'type': 'Point'}","Beverly Hills, CA",1,neutral,Joy,Election
#hillary Is not fit to represent me in the white house #VoteTrump  #neverher #Election2016,11/8/2016 16:53,34.00472,-118.43,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.43, 34.00472], 'type': 'Point'}","Los Angeles, CA",1.818011675,neutral,Anger,Hillary
#HillaryClinton  #Election2016  #ElectionFinalThoughts  #HillaryClintonForPresident  #Trump #MAGA https://t.co/frf0p3uNQW,11/8/2016 16:52,38.63292,-121.47812,"Place(name='Sacramento', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/b71fac2ee9792cbe.json', full_name='Sacramento, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-121.576613, 38.43792], [-121.362715, 38.43792], [-121.362715, 38.6855236], [-121.576613, 38.6855236]]], type='Polygon'), contained_within=[], id='b71fac2ee9792cbe')","{'coordinates': [-121.47812, 38.63292], 'type': 'Point'}","Sacramento, CA",1,neutral,Joy,Hillary
"#ivoted #election2016 

Didn't think of the fact I was wearing my Canada beanie today, but you… https://t.co/g4BBSG8guq",11/8/2016 16:46,37.70395,-122.46475,"Place(name='Daly City', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6a71821001635bbd.json', full_name='Daly City, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-122.5001644, 37.649122], [-122.405233, 37.649122], [-122.405233, 37.708437], [-122.5001644, 37.708437]]], type='Polygon'), contained_within=[], id='6a71821001635bbd')","{'coordinates': [-122.46475, 37.70395], 'type': 'Point'}","San Francisco, CA",1,neutral,Surprise,Election
#IVOTED #election2016 #dumptrump #nycvotes #election #electionday #vote #liberty #women #woman… https://t.co/OFyIYNeYzL,11/8/2016 16:49,34.16131478,-118.4699817,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.46998165, 34.16131478], 'type': 'Point'}",Los Angeles,1,neutral,Sadness,Hillary
#ivoted #vote #election2016    Julia was so excited to vote!!! @… https://t.co/YAJWWunUpF,11/8/2016 16:44,40,-100,"Place(name='Kansas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/27c45d804c777999.json', full_name='Kansas, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-102.051769, 36.9931101], [-94.588081, 36.9931101], [-94.588081, 40.003282], [-102.051769, 40.003282]]], type='Polygon'), contained_within=[], id='27c45d804c777999')","{'coordinates': [-100.0, 40.0], 'type': 'Point'}","Buffalo, NY",1,neutral,Sadness,Election
#ivoted #vote #election2016 #voteforyourfuture @ One World Trade Center https://t.co/mLyDM8AMnH,11/8/2016 16:45,40.72883,-73.95267,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.95267, 40.72883], 'type': 'Point'}","Greenpoint, Brooklyn",1,neutral,Joy,Election
"#ivoted I recommend you do the same. #election2016 @ Boston, Massachusetts https://t.co/1nrpcYxYiI",11/8/2016 16:42,34.15776,-118.45694,"Place(name='Los Angeles', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', full_name='Los Angeles, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]], type='Polygon'), contained_within=[], id='3b77caf94bfc81fe')","{'coordinates': [-118.45694, 34.15776], 'type': 'Point'}","Los Angeles, CA",1,neutral,Anger,Election
#iVoted🇺🇸 don't forget to vote today. #Boston #Roxbury #Independent #Democrat #Republican… https://t.co/bmpIXdNFCz,11/8/2016 16:41,36.84729,-76.33569,"Place(name='Portsmouth', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/60edfde178b362ff.json', full_name='Portsmouth, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.420402, 36.786146], [-76.291434, 36.786146], [-76.291434, 36.897382], [-76.420402, 36.897382]]], type='Polygon'), contained_within=[], id='60edfde178b362ff')","{'coordinates': [-76.33569, 36.84729], 'type': 'Point'}","Portsmouth, VA",1.744859929,neutral,Sadness,Election
#JimmyKimmel is hilarious 😂😂😂#trump2016 #election2016 #makeamericagreatagain #hilaryclinton ♻️… https://t.co/ECLjTEx6n2,11/8/2016 16:40,38.73175696,-121.2072722,"Place(name='Granite Bay', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01b4481d283c3d09.json', full_name='Granite Bay, CA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-121.226663, 38.712987], [-121.105833, 38.712987], [-121.105833, 38.84012], [-121.226663, 38.84012]]], type='Polygon'), contained_within=[], id='01b4481d283c3d09')","{'coordinates': [-121.20727218, 38.73175696], 'type': 'Point'}",Trying to get back to Athenstown but still loving NorCal ,1.891163421,neutral,Joy,Trump
#MyVote #MyVoice #Liberty our street our country #election2016 @ City of Farmington Hills https://t.co/bchIYAMCIQ,11/8/2016 16:35,39.92669436,-75.1843891,"Place(name='Philadelphia', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', full_name='Philadelphia, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], type='Polygon'), contained_within=[], id='e4a0d228eb6be76b')","{'coordinates': [-75.1843891, 39.92669436], 'type': 'Point'}",Philadelphia,1,neutral,Joy,Election
#politics #vote #travel #leaving #country #hillaryclinton #trump #election2016 #thedonald… https://t.co/KnEYZJ5qQv,11/8/2016 16:33,36.8389,-76.3019,"Place(name='Portsmouth', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/60edfde178b362ff.json', full_name='Portsmouth, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-76.420402, 36.786146], [-76.291434, 36.786146], [-76.291434, 36.897382], [-76.420402, 36.897382]]], type='Polygon'), contained_within=[], id='60edfde178b362ff')","{'coordinates': [-76.3019, 36.8389], 'type': 'Point'}","Portsmouth, Virginia",1,neutral,Sadness,Hillary
#RockTheVote #FamilyTraditions #Election2016 @ Lion's Club https://t.co/E7SFWmDGG0,11/8/2016 16:31,32.781,-96.799,"Place(name='Dallas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', full_name='Dallas, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]], type='Polygon'), contained_within=[], id='18810aa5b43e76c7')","{'coordinates': [-96.799, 32.781], 'type': 'Point'}",Anywhere,1,neutral,Fear,Election
#supertuesday #election2016.                             #cameronscoffee will be needed @ EWD… https://t.co/60i9zQt6X8,11/8/2016 16:30,40.04844,-75.63058,"Place(name='Lionville', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0122ed545d6ba146.json', full_name='Lionville, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-75.66288, 40.037831], [-75.625999, 40.037831], [-75.625999, 40.065442], [-75.66288, 40.065442]]], type='Polygon'), contained_within=[], id='0122ed545d6ba146')","{'coordinates': [-75.63058, 40.04844], 'type': 'Point'}",,1,neutral,Joy,Election
